Bin,Hz,Power (mean sq amp),condition
39103,5966.64,1.23E-10,gap_junc_block
39104,5966.8,7.80E-11,gap_junc_block
39105,5966.95,2.17E-11,gap_junc_block
39106,5967.1,5.45E-11,gap_junc_block
39107,5967.25,1.88E-10,gap_junc_block
39108,5967.41,4.10E-11,gap_junc_block
39109,5967.56,4.67E-11,gap_junc_block
39110,5967.71,1.20E-10,gap_junc_block
39111,5967.86,4.14E-11,gap_junc_block
39112,5968.02,2.57E-11,gap_junc_block
39113,5968.17,6.33E-12,gap_junc_block
39114,5968.32,8.48E-11,gap_junc_block
39115,5968.48,2.33E-10,gap_junc_block
39116,5968.63,3.75E-10,gap_junc_block
39117,5968.78,2.16E-10,gap_junc_block
39118,5968.93,2.14E-10,gap_junc_block
39119,5969.09,1.48E-10,gap_junc_block
39120,5969.24,3.13E-10,gap_junc_block
39121,5969.39,2.36E-10,gap_junc_block
39122,5969.54,2.88E-11,gap_junc_block
39123,5969.7,3.44E-10,gap_junc_block
39124,5969.85,9.40E-11,gap_junc_block
39125,5970,1.52E-10,gap_junc_block
39126,5970.15,1.36E-10,gap_junc_block
39127,5970.31,1.45E-10,gap_junc_block
39128,5970.46,1.91E-11,gap_junc_block
39129,5970.61,1.48E-10,gap_junc_block
39130,5970.76,1.03E-10,gap_junc_block
39131,5970.92,4.17E-10,gap_junc_block
39132,5971.07,2.60E-10,gap_junc_block
39133,5971.22,2.26E-10,gap_junc_block
39134,5971.37,3.45E-11,gap_junc_block
39135,5971.53,1.26E-10,gap_junc_block
39136,5971.68,1.15E-10,gap_junc_block
39137,5971.83,3.05E-10,gap_junc_block
39138,5971.98,4.04E-10,gap_junc_block
39139,5972.14,2.40E-11,gap_junc_block
39140,5972.29,1.67E-10,gap_junc_block
39141,5972.44,1.91E-10,gap_junc_block
39142,5972.6,1.96E-10,gap_junc_block
39143,5972.75,5.24E-10,gap_junc_block
39144,5972.9,1.61E-10,gap_junc_block
39145,5973.05,7.69E-11,gap_junc_block
39146,5973.21,3.72E-11,gap_junc_block
39147,5973.36,9.44E-11,gap_junc_block
39148,5973.51,3.01E-10,gap_junc_block
39149,5973.66,7.48E-11,gap_junc_block
39150,5973.82,7.31E-11,gap_junc_block
39151,5973.97,1.16E-10,gap_junc_block
39152,5974.12,8.30E-11,gap_junc_block
39153,5974.27,5.30E-11,gap_junc_block
39154,5974.43,1.23E-10,gap_junc_block
39155,5974.58,1.00E-10,gap_junc_block
39156,5974.73,2.56E-10,gap_junc_block
39157,5974.88,1.73E-10,gap_junc_block
39158,5975.04,5.76E-11,gap_junc_block
39159,5975.19,8.97E-11,gap_junc_block
39160,5975.34,1.63E-10,gap_junc_block
39161,5975.49,5.31E-10,gap_junc_block
39162,5975.65,2.32E-10,gap_junc_block
39163,5975.8,8.89E-12,gap_junc_block
39164,5975.95,8.54E-11,gap_junc_block
39165,5976.1,1.60E-10,gap_junc_block
39166,5976.26,3.96E-11,gap_junc_block
39167,5976.41,7.17E-13,gap_junc_block
39168,5976.56,1.33E-10,gap_junc_block
39169,5976.72,2.28E-10,gap_junc_block
39170,5976.87,6.16E-10,gap_junc_block
39171,5977.02,5.40E-10,gap_junc_block
39172,5977.17,2.08E-10,gap_junc_block
39173,5977.33,1.12E-10,gap_junc_block
39174,5977.48,1.77E-10,gap_junc_block
39175,5977.63,2.10E-10,gap_junc_block
39176,5977.78,1.00E-10,gap_junc_block
39177,5977.94,2.18E-10,gap_junc_block
39178,5978.09,8.32E-11,gap_junc_block
39179,5978.24,9.48E-11,gap_junc_block
39180,5978.39,6.26E-10,gap_junc_block
39181,5978.55,3.09E-10,gap_junc_block
39182,5978.7,3.62E-10,gap_junc_block
39183,5978.85,1.78E-11,gap_junc_block
39184,5979,1.63E-10,gap_junc_block
39185,5979.16,5.11E-11,gap_junc_block
39186,5979.31,1.74E-11,gap_junc_block
39187,5979.46,1.12E-10,gap_junc_block
39188,5979.61,2.58E-11,gap_junc_block
39189,5979.77,4.53E-11,gap_junc_block
39190,5979.92,2.12E-10,gap_junc_block
39191,5980.07,5.14E-10,gap_junc_block
39192,5980.22,4.92E-10,gap_junc_block
39193,5980.38,3.25E-10,gap_junc_block
39194,5980.53,5.58E-12,gap_junc_block
39195,5980.68,1.32E-10,gap_junc_block
39196,5980.83,4.39E-11,gap_junc_block
39197,5980.99,1.45E-10,gap_junc_block
39198,5981.14,1.78E-10,gap_junc_block
39199,5981.29,3.98E-10,gap_junc_block
39200,5981.45,4.79E-10,gap_junc_block
39201,5981.6,2.23E-11,gap_junc_block
39202,5981.75,6.38E-11,gap_junc_block
39203,5981.9,2.28E-13,gap_junc_block
39204,5982.06,3.33E-10,gap_junc_block
39205,5982.21,6.64E-10,gap_junc_block
39206,5982.36,1.43E-10,gap_junc_block
39207,5982.51,1.56E-10,gap_junc_block
39208,5982.67,1.04E-10,gap_junc_block
39209,5982.82,6.69E-11,gap_junc_block
39210,5982.97,9.00E-10,gap_junc_block
39211,5983.12,5.70E-10,gap_junc_block
39212,5983.28,1.65E-10,gap_junc_block
39213,5983.43,1.40E-10,gap_junc_block
39214,5983.58,4.41E-10,gap_junc_block
39215,5983.73,6.06E-10,gap_junc_block
39216,5983.89,5.16E-10,gap_junc_block
39217,5984.04,2.88E-10,gap_junc_block
39218,5984.19,4.55E-11,gap_junc_block
39219,5984.34,1.11E-10,gap_junc_block
39220,5984.5,8.87E-11,gap_junc_block
39221,5984.65,2.24E-10,gap_junc_block
39222,5984.8,3.77E-11,gap_junc_block
39223,5984.95,2.74E-12,gap_junc_block
39224,5985.11,2.61E-10,gap_junc_block
39225,5985.26,4.40E-10,gap_junc_block
39226,5985.41,4.61E-10,gap_junc_block
39227,5985.57,2.12E-10,gap_junc_block
39228,5985.72,5.57E-11,gap_junc_block
39229,5985.87,6.25E-11,gap_junc_block
39230,5986.02,5.30E-11,gap_junc_block
39231,5986.18,4.81E-11,gap_junc_block
39232,5986.33,1.41E-10,gap_junc_block
39233,5986.48,2.49E-10,gap_junc_block
39234,5986.63,2.39E-10,gap_junc_block
39235,5986.79,2.83E-10,gap_junc_block
39236,5986.94,6.63E-11,gap_junc_block
39237,5987.09,3.68E-10,gap_junc_block
39238,5987.24,5.68E-11,gap_junc_block
39239,5987.4,3.97E-11,gap_junc_block
39240,5987.55,1.48E-10,gap_junc_block
39241,5987.7,1.22E-10,gap_junc_block
39242,5987.85,2.97E-10,gap_junc_block
39243,5988.01,9.60E-11,gap_junc_block
39244,5988.16,8.15E-11,gap_junc_block
39245,5988.31,7.94E-11,gap_junc_block
39246,5988.46,3.93E-11,gap_junc_block
39247,5988.62,2.66E-11,gap_junc_block
39248,5988.77,3.23E-10,gap_junc_block
39249,5988.92,4.60E-11,gap_junc_block
39250,5989.07,2.63E-10,gap_junc_block
39251,5989.23,1.12E-10,gap_junc_block
39252,5989.38,1.13E-10,gap_junc_block
39253,5989.53,3.13E-11,gap_junc_block
39254,5989.69,1.37E-10,gap_junc_block
39255,5989.84,2.61E-10,gap_junc_block
39256,5989.99,2.98E-11,gap_junc_block
39257,5990.14,4.66E-10,gap_junc_block
39258,5990.3,2.88E-10,gap_junc_block
39259,5990.45,1.55E-10,gap_junc_block
39260,5990.6,2.31E-10,gap_junc_block
39261,5990.75,3.22E-11,gap_junc_block
39262,5990.91,3.22E-11,gap_junc_block
39263,5991.06,4.63E-10,gap_junc_block
39264,5991.21,7.32E-10,gap_junc_block
39265,5991.36,3.01E-10,gap_junc_block
39266,5991.52,1.67E-10,gap_junc_block
39267,5991.67,2.23E-10,gap_junc_block
39268,5991.82,1.14E-10,gap_junc_block
39269,5991.97,6.26E-10,gap_junc_block
39270,5992.13,2.15E-10,gap_junc_block
39271,5992.28,1.60E-10,gap_junc_block
39272,5992.43,2.56E-10,gap_junc_block
39273,5992.58,1.24E-10,gap_junc_block
39274,5992.74,2.40E-10,gap_junc_block
39275,5992.89,3.27E-11,gap_junc_block
39276,5993.04,1.26E-10,gap_junc_block
39277,5993.19,1.91E-10,gap_junc_block
39278,5993.35,6.08E-11,gap_junc_block
39279,5993.5,1.20E-10,gap_junc_block
39280,5993.65,1.29E-10,gap_junc_block
39281,5993.8,2.95E-10,gap_junc_block
39282,5993.96,1.57E-10,gap_junc_block
39283,5994.11,1.85E-10,gap_junc_block
39284,5994.26,4.46E-11,gap_junc_block
39285,5994.42,4.30E-11,gap_junc_block
39286,5994.57,3.72E-10,gap_junc_block
39287,5994.72,3.21E-10,gap_junc_block
39288,5994.87,1.67E-10,gap_junc_block
39289,5995.03,5.31E-11,gap_junc_block
39290,5995.18,8.32E-11,gap_junc_block
39291,5995.33,1.95E-10,gap_junc_block
39292,5995.48,1.51E-10,gap_junc_block
39293,5995.64,8.37E-11,gap_junc_block
39294,5995.79,6.13E-11,gap_junc_block
39295,5995.94,1.95E-10,gap_junc_block
39296,5996.09,1.70E-11,gap_junc_block
39297,5996.25,4.31E-11,gap_junc_block
39298,5996.4,3.31E-10,gap_junc_block
39299,5996.55,1.90E-10,gap_junc_block
39300,5996.7,2.92E-11,gap_junc_block
39301,5996.86,3.94E-10,gap_junc_block
39302,5997.01,2.12E-10,gap_junc_block
39303,5997.16,1.97E-10,gap_junc_block
39304,5997.31,1.95E-10,gap_junc_block
39305,5997.47,3.59E-10,gap_junc_block
39306,5997.62,2.32E-10,gap_junc_block
39307,5997.77,1.03E-10,gap_junc_block
39308,5997.92,5.99E-10,gap_junc_block
39309,5998.08,6.38E-10,gap_junc_block
39310,5998.23,4.43E-11,gap_junc_block
39311,5998.38,9.39E-11,gap_junc_block
39312,5998.54,1.34E-12,gap_junc_block
39313,5998.69,2.68E-11,gap_junc_block
39314,5998.84,8.27E-11,gap_junc_block
39315,5998.99,1.80E-10,gap_junc_block
39316,5999.15,2.72E-10,gap_junc_block
39317,5999.3,1.25E-10,gap_junc_block
39318,5999.45,3.66E-11,gap_junc_block
39319,5999.6,6.47E-11,gap_junc_block
39320,5999.76,1.37E-10,gap_junc_block
39321,5999.91,2.26E-10,gap_junc_block
39322,6000.06,2.07E-10,gap_junc_block
39323,6000.21,4.44E-10,gap_junc_block
39324,6000.37,1.63E-10,gap_junc_block
39325,6000.52,1.22E-10,gap_junc_block
39326,6000.67,1.25E-10,gap_junc_block
39327,6000.82,4.47E-11,gap_junc_block
39328,6000.98,3.70E-10,gap_junc_block
39329,6001.13,3.45E-10,gap_junc_block
39330,6001.28,1.04E-09,gap_junc_block
39331,6001.43,3.99E-10,gap_junc_block
39332,6001.59,4.67E-11,gap_junc_block
39333,6001.74,1.70E-10,gap_junc_block
39334,6001.89,3.76E-10,gap_junc_block
39335,6002.04,8.03E-10,gap_junc_block
39336,6002.2,5.03E-11,gap_junc_block
39337,6002.35,7.32E-11,gap_junc_block
39338,6002.5,5.44E-11,gap_junc_block
39339,6002.66,1.71E-10,gap_junc_block
39340,6002.81,2.89E-10,gap_junc_block
39341,6002.96,3.63E-11,gap_junc_block
39342,6003.11,9.10E-11,gap_junc_block
39343,6003.27,2.67E-10,gap_junc_block
39344,6003.42,2.87E-10,gap_junc_block
39345,6003.57,5.09E-10,gap_junc_block
39346,6003.72,3.42E-11,gap_junc_block
39347,6003.88,9.47E-12,gap_junc_block
39348,6004.03,7.70E-11,gap_junc_block
39349,6004.18,2.05E-12,gap_junc_block
39350,6004.33,2.10E-11,gap_junc_block
39351,6004.49,1.07E-10,gap_junc_block
39352,6004.64,2.22E-10,gap_junc_block
39353,6004.79,2.96E-10,gap_junc_block
39354,6004.94,1.05E-10,gap_junc_block
39355,6005.1,5.41E-10,gap_junc_block
39356,6005.25,3.67E-11,gap_junc_block
39357,6005.4,3.76E-10,gap_junc_block
39358,6005.55,5.85E-12,gap_junc_block
39359,6005.71,1.21E-10,gap_junc_block
39360,6005.86,1.33E-10,gap_junc_block
39361,6006.01,2.45E-10,gap_junc_block
39362,6006.16,2.50E-10,gap_junc_block
39363,6006.32,9.52E-11,gap_junc_block
39364,6006.47,1.77E-10,gap_junc_block
39365,6006.62,8.53E-11,gap_junc_block
39366,6006.77,3.05E-10,gap_junc_block
39367,6006.93,2.15E-10,gap_junc_block
39368,6007.08,8.47E-11,gap_junc_block
39369,6007.23,3.00E-10,gap_junc_block
39370,6007.39,5.11E-10,gap_junc_block
39371,6007.54,4.60E-11,gap_junc_block
39372,6007.69,1.29E-10,gap_junc_block
39373,6007.84,1.88E-10,gap_junc_block
39374,6008,3.05E-11,gap_junc_block
39375,6008.15,4.96E-11,gap_junc_block
39376,6008.3,2.10E-10,gap_junc_block
39377,6008.45,1.19E-10,gap_junc_block
39378,6008.61,3.50E-10,gap_junc_block
39379,6008.76,1.04E-10,gap_junc_block
39380,6008.91,3.67E-12,gap_junc_block
39381,6009.06,8.54E-11,gap_junc_block
39382,6009.22,9.54E-12,gap_junc_block
39383,6009.37,5.86E-11,gap_junc_block
39384,6009.52,2.13E-10,gap_junc_block
39385,6009.67,4.02E-11,gap_junc_block
39386,6009.83,5.22E-11,gap_junc_block
39387,6009.98,1.50E-10,gap_junc_block
39388,6010.13,7.97E-11,gap_junc_block
39389,6010.28,5.22E-10,gap_junc_block
39390,6010.44,4.16E-10,gap_junc_block
39391,6010.59,5.88E-10,gap_junc_block
39392,6010.74,4.15E-10,gap_junc_block
39393,6010.89,2.30E-10,gap_junc_block
39394,6011.05,2.23E-10,gap_junc_block
39395,6011.2,3.55E-10,gap_junc_block
39396,6011.35,2.23E-10,gap_junc_block
39397,6011.51,3.63E-11,gap_junc_block
39398,6011.66,7.85E-11,gap_junc_block
39399,6011.81,1.20E-11,gap_junc_block
39400,6011.96,4.55E-10,gap_junc_block
39401,6012.12,5.03E-10,gap_junc_block
39402,6012.27,9.78E-11,gap_junc_block
39403,6012.42,1.89E-10,gap_junc_block
39404,6012.57,4.08E-10,gap_junc_block
39405,6012.73,2.62E-10,gap_junc_block
39406,6012.88,8.20E-11,gap_junc_block
39407,6013.03,1.68E-11,gap_junc_block
39408,6013.18,1.12E-10,gap_junc_block
39409,6013.34,1.64E-11,gap_junc_block
39410,6013.49,3.49E-10,gap_junc_block
39411,6013.64,1.13E-10,gap_junc_block
39412,6013.79,4.28E-10,gap_junc_block
39413,6013.95,4.73E-10,gap_junc_block
39414,6014.1,4.70E-11,gap_junc_block
39415,6014.25,1.17E-11,gap_junc_block
39416,6014.4,1.61E-11,gap_junc_block
39417,6014.56,1.37E-10,gap_junc_block
39418,6014.71,2.23E-10,gap_junc_block
39419,6014.86,5.50E-11,gap_junc_block
39420,6015.01,4.63E-11,gap_junc_block
39421,6015.17,1.77E-11,gap_junc_block
39422,6015.32,2.15E-10,gap_junc_block
39423,6015.47,6.37E-10,gap_junc_block
39424,6015.63,2.76E-10,gap_junc_block
39425,6015.78,1.12E-10,gap_junc_block
39426,6015.93,2.91E-10,gap_junc_block
39427,6016.08,2.29E-11,gap_junc_block
39428,6016.24,3.81E-12,gap_junc_block
39429,6016.39,9.04E-11,gap_junc_block
39430,6016.54,1.78E-10,gap_junc_block
39431,6016.69,2.40E-10,gap_junc_block
39432,6016.85,1.05E-10,gap_junc_block
39433,6017,1.28E-10,gap_junc_block
39434,6017.15,1.74E-10,gap_junc_block
39435,6017.3,2.11E-10,gap_junc_block
39436,6017.46,6.93E-11,gap_junc_block
39437,6017.61,2.74E-11,gap_junc_block
39438,6017.76,1.32E-10,gap_junc_block
39439,6017.91,4.53E-11,gap_junc_block
39440,6018.07,2.80E-10,gap_junc_block
39441,6018.22,6.62E-11,gap_junc_block
39442,6018.37,1.01E-10,gap_junc_block
39443,6018.52,9.87E-11,gap_junc_block
39444,6018.68,5.56E-10,gap_junc_block
39445,6018.83,4.13E-10,gap_junc_block
39446,6018.98,1.36E-10,gap_junc_block
39447,6019.13,1.90E-10,gap_junc_block
39448,6019.29,6.39E-10,gap_junc_block
39449,6019.44,4.47E-10,gap_junc_block
39450,6019.59,5.51E-12,gap_junc_block
39451,6019.74,2.10E-10,gap_junc_block
39452,6019.9,1.23E-10,gap_junc_block
39453,6020.05,4.53E-14,gap_junc_block
39454,6020.2,2.91E-10,gap_junc_block
39455,6020.36,2.62E-11,gap_junc_block
39456,6020.51,3.75E-11,gap_junc_block
39457,6020.66,2.47E-10,gap_junc_block
39458,6020.81,3.18E-10,gap_junc_block
39459,6020.97,7.34E-11,gap_junc_block
39460,6021.12,6.50E-11,gap_junc_block
39461,6021.27,2.79E-10,gap_junc_block
39462,6021.42,4.76E-10,gap_junc_block
39463,6021.58,1.22E-10,gap_junc_block
39464,6021.73,5.31E-11,gap_junc_block
39465,6021.88,2.11E-11,gap_junc_block
39466,6022.03,3.00E-11,gap_junc_block
39467,6022.19,7.88E-12,gap_junc_block
39468,6022.34,7.12E-11,gap_junc_block
39469,6022.49,1.09E-10,gap_junc_block
39470,6022.64,7.99E-11,gap_junc_block
39471,6022.8,4.05E-10,gap_junc_block
39472,6022.95,1.96E-10,gap_junc_block
39473,6023.1,3.46E-10,gap_junc_block
39474,6023.25,3.68E-11,gap_junc_block
39475,6023.41,4.39E-11,gap_junc_block
39476,6023.56,6.74E-11,gap_junc_block
39477,6023.71,1.57E-12,gap_junc_block
39478,6023.86,2.77E-10,gap_junc_block
39479,6024.02,8.11E-10,gap_junc_block
39480,6024.17,7.85E-10,gap_junc_block
39481,6024.32,1.54E-10,gap_junc_block
39482,6024.48,2.75E-11,gap_junc_block
39483,6024.63,4.08E-10,gap_junc_block
39484,6024.78,7.21E-10,gap_junc_block
39485,6024.93,7.21E-10,gap_junc_block
39486,6025.09,3.90E-10,gap_junc_block
39487,6025.24,1.05E-10,gap_junc_block
39488,6025.39,3.27E-11,gap_junc_block
39489,6025.54,6.19E-11,gap_junc_block
39490,6025.7,5.38E-11,gap_junc_block
39491,6025.85,1.89E-11,gap_junc_block
39492,6026,3.37E-11,gap_junc_block
39493,6026.15,1.43E-10,gap_junc_block
39494,6026.31,1.17E-10,gap_junc_block
39495,6026.46,3.91E-10,gap_junc_block
39496,6026.61,1.42E-10,gap_junc_block
39497,6026.76,1.01E-10,gap_junc_block
39498,6026.92,2.79E-10,gap_junc_block
39499,6027.07,1.19E-11,gap_junc_block
39500,6027.22,2.16E-11,gap_junc_block
39501,6027.37,6.52E-11,gap_junc_block
39502,6027.53,2.98E-10,gap_junc_block
39503,6027.68,2.93E-10,gap_junc_block
39504,6027.83,1.55E-10,gap_junc_block
39505,6027.98,6.24E-11,gap_junc_block
39506,6028.14,1.62E-11,gap_junc_block
39507,6028.29,8.09E-11,gap_junc_block
39508,6028.44,3.17E-10,gap_junc_block
39509,6028.59,7.82E-11,gap_junc_block
39510,6028.75,3.13E-10,gap_junc_block
39511,6028.9,5.59E-11,gap_junc_block
39512,6029.05,9.65E-11,gap_junc_block
39513,6029.21,6.19E-10,gap_junc_block
39514,6029.36,2.70E-10,gap_junc_block
39515,6029.51,2.16E-10,gap_junc_block
39516,6029.66,3.72E-11,gap_junc_block
39517,6029.82,9.85E-12,gap_junc_block
39518,6029.97,1.78E-11,gap_junc_block
39519,6030.12,2.04E-10,gap_junc_block
39520,6030.27,5.25E-10,gap_junc_block
39521,6030.43,5.87E-11,gap_junc_block
39522,6030.58,4.04E-10,gap_junc_block
39523,6030.73,5.01E-11,gap_junc_block
39524,6030.88,8.78E-11,gap_junc_block
39525,6031.04,2.43E-10,gap_junc_block
39526,6031.19,4.67E-10,gap_junc_block
39527,6031.34,9.38E-10,gap_junc_block
39528,6031.49,1.24E-10,gap_junc_block
39529,6031.65,7.96E-11,gap_junc_block
39530,6031.8,9.80E-11,gap_junc_block
39531,6031.95,2.30E-11,gap_junc_block
39532,6032.1,1.42E-11,gap_junc_block
39533,6032.26,1.41E-10,gap_junc_block
39534,6032.41,1.00E-11,gap_junc_block
39535,6032.56,5.79E-11,gap_junc_block
39536,6032.71,5.20E-11,gap_junc_block
39537,6032.87,5.02E-12,gap_junc_block
39538,6033.02,2.14E-11,gap_junc_block
39539,6033.17,1.89E-11,gap_junc_block
39540,6033.33,3.69E-11,gap_junc_block
39541,6033.48,1.75E-10,gap_junc_block
39542,6033.63,1.96E-10,gap_junc_block
39543,6033.78,5.18E-11,gap_junc_block
39544,6033.94,5.72E-10,gap_junc_block
39545,6034.09,2.60E-10,gap_junc_block
39546,6034.24,3.51E-10,gap_junc_block
39547,6034.39,1.67E-10,gap_junc_block
39548,6034.55,1.39E-10,gap_junc_block
39549,6034.7,1.52E-10,gap_junc_block
39550,6034.85,2.60E-11,gap_junc_block
39551,6035,2.50E-12,gap_junc_block
39552,6035.16,1.65E-10,gap_junc_block
39553,6035.31,3.14E-10,gap_junc_block
39554,6035.46,5.79E-10,gap_junc_block
39555,6035.61,7.35E-11,gap_junc_block
39556,6035.77,9.07E-11,gap_junc_block
39557,6035.92,1.02E-09,gap_junc_block
39558,6036.07,4.73E-10,gap_junc_block
39559,6036.22,2.33E-10,gap_junc_block
39560,6036.38,5.59E-11,gap_junc_block
39561,6036.53,2.28E-11,gap_junc_block
39562,6036.68,1.18E-10,gap_junc_block
39563,6036.83,2.95E-10,gap_junc_block
39564,6036.99,1.99E-10,gap_junc_block
39565,6037.14,4.33E-10,gap_junc_block
39566,6037.29,8.59E-11,gap_junc_block
39567,6037.45,5.80E-10,gap_junc_block
39568,6037.6,2.15E-10,gap_junc_block
39569,6037.75,5.36E-11,gap_junc_block
39570,6037.9,5.08E-11,gap_junc_block
39571,6038.06,1.03E-10,gap_junc_block
39572,6038.21,6.49E-10,gap_junc_block
39573,6038.36,3.15E-10,gap_junc_block
39574,6038.51,1.11E-10,gap_junc_block
39575,6038.67,2.43E-10,gap_junc_block
39576,6038.82,1.40E-10,gap_junc_block
39577,6038.97,7.15E-11,gap_junc_block
39578,6039.12,1.18E-10,gap_junc_block
39579,6039.28,1.11E-11,gap_junc_block
39580,6039.43,1.57E-11,gap_junc_block
39581,6039.58,1.60E-10,gap_junc_block
39582,6039.73,9.30E-11,gap_junc_block
39583,6039.89,3.11E-10,gap_junc_block
39584,6040.04,1.15E-11,gap_junc_block
39585,6040.19,5.23E-11,gap_junc_block
39586,6040.34,5.51E-11,gap_junc_block
39587,6040.5,6.02E-12,gap_junc_block
39588,6040.65,3.00E-10,gap_junc_block
39589,6040.8,2.90E-11,gap_junc_block
39590,6040.95,1.16E-10,gap_junc_block
39591,6041.11,1.28E-10,gap_junc_block
39592,6041.26,3.89E-11,gap_junc_block
39593,6041.41,1.48E-10,gap_junc_block
39594,6041.56,1.80E-10,gap_junc_block
39595,6041.72,1.20E-10,gap_junc_block
39596,6041.87,4.23E-10,gap_junc_block
39597,6042.02,6.39E-10,gap_junc_block
39598,6042.18,3.08E-10,gap_junc_block
39599,6042.33,7.94E-11,gap_junc_block
39600,6042.48,4.60E-12,gap_junc_block
39601,6042.63,2.51E-10,gap_junc_block
39602,6042.79,7.53E-11,gap_junc_block
39603,6042.94,7.35E-11,gap_junc_block
39604,6043.09,7.23E-11,gap_junc_block
39605,6043.24,1.88E-10,gap_junc_block
39606,6043.4,1.86E-10,gap_junc_block
39607,6043.55,7.72E-11,gap_junc_block
39608,6043.7,5.72E-11,gap_junc_block
39609,6043.85,5.79E-11,gap_junc_block
39610,6044.01,3.45E-10,gap_junc_block
39611,6044.16,6.35E-10,gap_junc_block
39612,6044.31,2.15E-10,gap_junc_block
39613,6044.46,1.16E-10,gap_junc_block
39614,6044.62,9.11E-11,gap_junc_block
39615,6044.77,2.40E-10,gap_junc_block
39616,6044.92,3.10E-10,gap_junc_block
39617,6045.07,5.56E-10,gap_junc_block
39618,6045.23,1.66E-10,gap_junc_block
39619,6045.38,3.57E-10,gap_junc_block
39620,6045.53,4.20E-10,gap_junc_block
39621,6045.68,2.16E-10,gap_junc_block
39622,6045.84,1.30E-10,gap_junc_block
39623,6045.99,1.06E-10,gap_junc_block
39624,6046.14,3.75E-10,gap_junc_block
39625,6046.3,2.89E-11,gap_junc_block
39626,6046.45,5.69E-11,gap_junc_block
39627,6046.6,6.21E-11,gap_junc_block
39628,6046.75,9.26E-11,gap_junc_block
39629,6046.91,9.42E-11,gap_junc_block
39630,6047.06,4.56E-10,gap_junc_block
39631,6047.21,2.30E-10,gap_junc_block
39632,6047.36,1.37E-10,gap_junc_block
39633,6047.52,5.52E-11,gap_junc_block
39634,6047.67,1.07E-10,gap_junc_block
39635,6047.82,2.30E-11,gap_junc_block
39636,6047.97,8.42E-11,gap_junc_block
39637,6048.13,1.85E-11,gap_junc_block
39638,6048.28,2.12E-10,gap_junc_block
39639,6048.43,4.12E-10,gap_junc_block
39640,6048.58,1.61E-10,gap_junc_block
39641,6048.74,1.81E-10,gap_junc_block
39642,6048.89,2.19E-10,gap_junc_block
39643,6049.04,2.06E-11,gap_junc_block
39644,6049.19,1.24E-11,gap_junc_block
39645,6049.35,2.20E-10,gap_junc_block
39646,6049.5,2.07E-10,gap_junc_block
39647,6049.65,1.99E-11,gap_junc_block
39648,6049.8,2.76E-11,gap_junc_block
39649,6049.96,7.42E-11,gap_junc_block
39650,6050.11,3.27E-11,gap_junc_block
39651,6050.26,2.04E-10,gap_junc_block
39652,6050.42,2.44E-10,gap_junc_block
